id,timestamp,temperature
KOHLM-DT1_4,02/02/2023 15:10,181
KOHLM-DT1_6,02/02/2023 15:10,136
KOHLM-DT1_4,02/02/2023 15:09,132
KOHLM-DT1_6,02/02/2023 15:09,195
KOHLM-DT1_5,02/02/2023 15:09,126
KOHLM-DT1_6,02/02/2023 15:08,144
KOHLM-DT1_4,02/02/2023 15:08,149
KOHLM-DT1_5,02/02/2023 15:08,188
KOHLM-DT1_5,02/02/2023 15:08,116
KOHLM-DT1_4,02/02/2023 15:08,163
KOHLM-DT1_6,02/02/2023 15:08,101
KOHLM-DT1_4,02/02/2023 15:07,167
KOHLM-DT1_6,02/02/2023 15:07,145
KOHLM-DT1_5,02/02/2023 15:07,199
KOHLM-DT1_4,02/02/2023 15:07,193
KOHLM-DT1_6,02/02/2023 15:07,187
KOHLM-DT1_5,02/02/2023 15:07,178
KOHLM-DT1_6,02/02/2023 15:06,187
KOHLM-DT1_4,02/02/2023 15:06,172
KOHLM-DT1_5,02/02/2023 15:06,115
KOHLM-DT1_4,02/02/2023 15:06,133
KOHLM-DT1_6,02/02/2023 15:06,122
KOHLM-DT1_5,02/02/2023 15:06,195
KOHLM-DT1_4,02/02/2023 15:05,131
KOHLM-DT1_6,02/02/2023 15:05,120
KOHLM-DT1_5,02/02/2023 15:05,168
KOHLM-DT1_4,02/02/2023 15:05,113
KOHLM-DT1_6,02/02/2023 15:05,157
KOHLM-DT1_5,02/02/2023 15:05,155
KOHLM-DT1_6,02/02/2023 15:04,189
KOHLM-DT1_4,02/02/2023 15:04,194
KOHLM-DT1_5,02/02/2023 15:04,173
KOHLM-DT1_5,02/02/2023 15:04,104
KOHLM-DT1_4,02/02/2023 15:04,118
KOHLM-DT1_6,02/02/2023 15:04,161
KOHLM-DT1_4,02/02/2023 15:03,124
KOHLM-DT1_6,02/02/2023 15:03,128
KOHLM-DT1_5,02/02/2023 15:03,154
KOHLM-DT1_4,02/02/2023 15:03,189
KOHLM-DT1_5,02/02/2023 15:03,175
KOHLM-DT1_6,02/02/2023 15:03,141
KOHLM-DT1_4,02/02/2023 15:02,118
KOHLM-DT1_6,02/02/2023 15:02,190
KOHLM-DT1_5,02/02/2023 15:02,167
KOHLM-DT1_6,02/02/2023 15:01,104
KOHLM-DT1_4,02/02/2023 15:01,200
KOHLM-DT1_5,02/02/2023 15:01,130
KOHLM-DT1_5,02/02/2023 15:01,
KOHLM-DT1_6,02/02/2023 15:01,189
KOHLM-DT1_4,02/02/2023 15:01,178
KOHLM-DT1_5,02/02/2023 15:01,106
KOHLM-DT1_5,02/02/2023 15:00,192
KOHLM-DT1_4,02/02/2023 15:00,163
KOHLM-DT1_6,02/02/2023 15:00,125
KOHLM-DT1_6,02/02/2023 15:00,139
KOHLM-DT1_4,02/02/2023 15:00,119
KOHLM-DT1_5,02/02/2023 15:00,173
KOHLM-DT1_6,02/02/2023 14:59,116
KOHLM-DT1_4,02/02/2023 14:59,146
KOHLM-DT1_5,02/02/2023 14:59,191
KOHLM-DT1_6,02/02/2023 14:59,108
KOHLM-DT1_4,02/02/2023 14:59,115
KOHLM-DT1_5,02/02/2023 14:59,153
KOHLM-DT1_4,02/02/2023 14:58,116
KOHLM-DT1_6,02/02/2023 14:58,200
KOHLM-DT1_5,02/02/2023 14:58,171
KOHLM-DT1_4,02/02/2023 14:58,144
KOHLM-DT1_6,02/02/2023 14:58,148
KOHLM-DT1_5,02/02/2023 14:58,109
KOHLM-DT1_4,02/02/2023 14:57,147
KOHLM-DT1_6,02/02/2023 14:57,152
KOHLM-DT1_5,02/02/2023 14:57,145
KOHLM-DT1_4,02/02/2023 14:56,110
KOHLM-DT1_6,02/02/2023 14:56,190
KOHLM-DT1_5,02/02/2023 14:56,196
KOHLM-DT1_4,02/02/2023 14:56,184
KOHLM-DT1_6,02/02/2023 14:56,126
KOHLM-DT1_5,02/02/2023 14:56,105
KOHLM-DT1_4,02/02/2023 14:55,128
KOHLM-DT1_6,02/02/2023 14:55,137
KOHLM-DT1_5,02/02/2023 14:55,130
KOHLM-DT1_4,02/02/2023 14:55,106
KOHLM-DT1_6,02/02/2023 14:55,183
KOHLM-DT1_5,02/02/2023 14:55,134
KOHLM-DT1_6,02/02/2023 14:54,185
KOHLM-DT1_4,02/02/2023 14:54,116
KOHLM-DT1_5,02/02/2023 14:54,174
KOHLM-DT1_5,02/02/2023 14:54,143
KOHLM-DT1_4,02/02/2023 14:54,154
KOHLM-DT1_6,02/02/2023 14:54,199
KOHLM-DT1_4,02/02/2023 14:53,193
KOHLM-DT1_5,02/02/2023 14:53,138
KOHLM-DT1_6,02/02/2023 14:53,100
KOHLM-DT1_6,02/02/2023 14:52,162
KOHLM-DT1_4,02/02/2023 14:52,179
